siteid,sitename,itemid,itemname,itemengname,itemunit,monitormonth,concentration
69,竹山,33,細懸浮微粒,PM2.5,μg/m3,202502,23
69,竹山,38,相對濕度,RH,%,202502,81
69,竹山,143,小時風速值,WS_HR,m/sec,202502,1.1
70,永和,1,二氧化硫,SO2,ppb,202502,0.7
70,永和,2,一氧化碳,CO,ppm,202502,0.51
70,永和,3,臭氧,O3,ppb,202502,30
70,永和,4,懸浮微粒,PM10,μg/m3,202502,24
70,永和,5,氮氧化物,NOx,ppb,202502,20.8
70,永和,6,一氧化氮,NO,ppb,202502,6.1
70,永和,7,二氧化氮,NO2,ppb,202502,14
70,永和,8,總碳氫化物,THC,ppm,202502,2.13
70,永和,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.1
70,永和,10,風速,WIND_SPEED,m/sec,202502,1.6
70,永和,14,溫度,AMB_TEMP,℃,202502,16.6
70,永和,31,甲烷,CH4,ppm,202502,2.02
70,永和,33,細懸浮微粒,PM2.5,μg/m3,202502,14
70,永和,38,相對濕度,RH,%,202502,79
70,永和,143,小時風速值,WS_HR,m/sec,202502,1.3
71,復興,1,二氧化硫,SO2,ppb,202502,1.3
71,復興,2,一氧化碳,CO,ppm,202502,0.49
71,復興,3,臭氧,O3,ppb,202502,28
71,復興,4,懸浮微粒,PM10,μg/m3,202502,49
71,復興,5,氮氧化物,NOx,ppb,202502,21.1
71,復興,6,一氧化氮,NO,ppb,202502,3.3
71,復興,7,二氧化氮,NO2,ppb,202502,17
71,復興,8,總碳氫化物,THC,ppm,202502,2.33
71,復興,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.16
71,復興,10,風速,WIND_SPEED,m/sec,202502,1.1
71,復興,14,溫度,AMB_TEMP,℃,202502,19.1
71,復興,31,甲烷,CH4,ppm,202502,2.15
71,復興,33,細懸浮微粒,PM2.5,μg/m3,202502,31
71,復興,38,相對濕度,RH,%,202502,75
71,復興,143,小時風速值,WS_HR,m/sec,202502,0.5
72,埔里,1,二氧化硫,SO2,ppb,202502,1.1
72,埔里,2,一氧化碳,CO,ppm,202502,0.33
72,埔里,3,臭氧,O3,ppb,202502,23
72,埔里,4,懸浮微粒,PM10,μg/m3,202502,25
72,埔里,5,氮氧化物,NOx,ppb,202502,7.8
72,埔里,6,一氧化氮,NO,ppb,202502,1.7
72,埔里,7,二氧化氮,NO2,ppb,202502,6
72,埔里,8,總碳氫化物,THC,ppm,202502,2.19
72,埔里,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.07
72,埔里,10,風速,WIND_SPEED,m/sec,202502,1
72,埔里,14,溫度,AMB_TEMP,℃,202502,17.5
72,埔里,31,甲烷,CH4,ppm,202502,2.1
72,埔里,33,細懸浮微粒,PM2.5,μg/m3,202502,15
72,埔里,38,相對濕度,RH,%,202502,80
72,埔里,143,小時風速值,WS_HR,m/sec,202502,0.8
75,馬祖,1,二氧化硫,SO2,ppb,202502,1
75,馬祖,2,一氧化碳,CO,ppm,202502,0.31
75,馬祖,3,臭氧,O3,ppb,202502,43
75,馬祖,4,懸浮微粒,PM10,μg/m3,202502,46
75,馬祖,5,氮氧化物,NOx,ppb,202502,7
75,馬祖,6,一氧化氮,NO,ppb,202502,0.8
75,馬祖,7,二氧化氮,NO2,ppb,202502,6
75,馬祖,8,總碳氫化物,THC,ppm,202502,2.1
75,馬祖,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.04
75,馬祖,10,風速,WIND_SPEED,m/sec,202502,2.3
75,馬祖,14,溫度,AMB_TEMP,℃,202502,10.2
75,馬祖,31,甲烷,CH4,ppm,202502,2.04
75,馬祖,33,細懸浮微粒,PM2.5,μg/m3,202502,26
75,馬祖,38,相對濕度,RH,%,202502,74
75,馬祖,143,小時風速值,WS_HR,m/sec,202502,1.7
77,金門,1,二氧化硫,SO2,ppb,202502,1.2
77,金門,2,一氧化碳,CO,ppm,202502,0.32
77,金門,3,臭氧,O3,ppb,202502,40
77,金門,4,懸浮微粒,PM10,μg/m3,202502,39
77,金門,5,氮氧化物,NOx,ppb,202502,9.7
77,金門,6,一氧化氮,NO,ppb,202502,1
77,金門,7,二氧化氮,NO2,ppb,202502,8
77,金門,8,總碳氫化物,THC,ppm,202502,2.09
77,金門,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.04
77,金門,10,風速,WIND_SPEED,m/sec,202502,1.8
77,金門,14,溫度,AMB_TEMP,℃,202502,13.8
77,金門,31,甲烷,CH4,ppm,202502,2.04
77,金門,33,細懸浮微粒,PM2.5,μg/m3,202502,27
77,金門,38,相對濕度,RH,%,202502,64
77,金門,143,小時風速值,WS_HR,m/sec,202502,1.3
78,馬公,1,二氧化硫,SO2,ppb,202502,0.8
78,馬公,2,一氧化碳,CO,ppm,202502,0.23
78,馬公,3,臭氧,O3,ppb,202502,49
78,馬公,4,懸浮微粒,PM10,μg/m3,202502,30
78,馬公,5,氮氧化物,NOx,ppb,202502,4
78,馬公,6,一氧化氮,NO,ppb,202502,0.6
78,馬公,7,二氧化氮,NO2,ppb,202502,3
78,馬公,8,總碳氫化物,THC,ppm,202502,2
78,馬公,9,非甲烷碳氫化合物,NMHC,ppm,202502,0
78,馬公,10,風速,WIND_SPEED,m/sec,202502,5.3
78,馬公,14,溫度,AMB_TEMP,℃,202502,16
78,馬公,31,甲烷,CH4,ppm,202502,1.99
78,馬公,33,細懸浮微粒,PM2.5,μg/m3,202502,15
78,馬公,38,相對濕度,RH,%,202502,84
78,馬公,143,小時風速值,WS_HR,m/sec,202502,4.7
80,關山,1,二氧化硫,SO2,ppb,202502,0.7
80,關山,2,一氧化碳,CO,ppm,202502,0.22
80,關山,3,臭氧,O3,ppb,202502,33
80,關山,4,懸浮微粒,PM10,μg/m3,202502,17
80,關山,5,氮氧化物,NOx,ppb,202502,4.4
80,關山,6,一氧化氮,NO,ppb,202502,1.1
80,關山,7,二氧化氮,NO2,ppb,202502,3
80,關山,10,風速,WIND_SPEED,m/sec,202502,1.7
80,關山,14,溫度,AMB_TEMP,℃,202502,17.2
80,關山,33,細懸浮微粒,PM2.5,μg/m3,202502,6
80,關山,38,相對濕度,RH,%,202502,77
80,關山,143,小時風速值,WS_HR,m/sec,202502,1.4
83,麥寮,1,二氧化硫,SO2,ppb,202502,1.3
83,麥寮,2,一氧化碳,CO,ppm,202502,0.25
83,麥寮,3,臭氧,O3,ppb,202502,41
83,麥寮,4,懸浮微粒,PM10,μg/m3,202502,36
83,麥寮,5,氮氧化物,NOx,ppb,202502,6.9
83,麥寮,6,一氧化氮,NO,ppb,202502,0.7
83,麥寮,7,二氧化氮,NO2,ppb,202502,6
83,麥寮,8,總碳氫化物,THC,ppm,202502,2.22
83,麥寮,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.02
83,麥寮,10,風速,WIND_SPEED,m/sec,202502,4.8
83,麥寮,14,溫度,AMB_TEMP,℃,202502,16.4
83,麥寮,31,甲烷,CH4,ppm,202502,2.2
83,麥寮,33,細懸浮微粒,PM2.5,μg/m3,202502,20
83,麥寮,38,相對濕度,RH,%,202502,88
83,麥寮,143,小時風速值,WS_HR,m/sec,202502,4.4
84,富貴角,1,二氧化硫,SO2,ppb,202502,0.3
84,富貴角,2,一氧化碳,CO,ppm,202502,0.2
84,富貴角,3,臭氧,O3,ppb,202502,48
84,富貴角,4,懸浮微粒,PM10,μg/m3,202502,39
84,富貴角,5,氮氧化物,NOx,ppb,202502,2.7
84,富貴角,6,一氧化氮,NO,ppb,202502,0.1
84,富貴角,7,二氧化氮,NO2,ppb,202502,2
84,富貴角,8,總碳氫化物,THC,ppm,202502,2.02
84,富貴角,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.02
84,富貴角,10,風速,WIND_SPEED,m/sec,202502,6.9
84,富貴角,14,溫度,AMB_TEMP,℃,202502,15.5
84,富貴角,31,甲烷,CH4,ppm,202502,2
84,富貴角,33,細懸浮微粒,PM2.5,μg/m3,202502,14
84,富貴角,36,二氧化碳,CO2,ppm,202502,x
84,富貴角,38,相對濕度,RH,%,202502,80
84,富貴角,143,小時風速值,WS_HR,m/sec,202502,6.8
85,大城,1,二氧化硫,SO2,ppb,202502,0.9
85,大城,2,一氧化碳,CO,ppm,202502,0.21
85,大城,3,臭氧,O3,ppb,202502,45
85,大城,4,懸浮微粒,PM10,μg/m3,202502,35
85,大城,5,氮氧化物,NOx,ppb,202502,5.4
85,大城,6,一氧化氮,NO,ppb,202502,1.3
85,大城,7,二氧化氮,NO2,ppb,202502,4
85,大城,8,總碳氫化物,THC,ppm,202502,2.08
85,大城,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.01
85,大城,10,風速,WIND_SPEED,m/sec,202502,6.1
85,大城,14,溫度,AMB_TEMP,℃,202502,16.1
85,大城,31,甲烷,CH4,ppm,202502,2.06
85,大城,33,細懸浮微粒,PM2.5,μg/m3,202502,18
85,大城,38,相對濕度,RH,%,202502,88
85,大城,143,小時風速值,WS_HR,m/sec,202502,5.9
139,員林,1,二氧化硫,SO2,ppb,202502,1.3
139,員林,2,一氧化碳,CO,ppm,202502,0.33
139,員林,3,臭氧,O3,ppb,202502,32
139,員林,4,懸浮微粒,PM10,μg/m3,202502,34
139,員林,5,氮氧化物,NOx,ppb,202502,12.8
139,員林,6,一氧化氮,NO,ppb,202502,2.1
139,員林,7,二氧化氮,NO2,ppb,202502,10
139,員林,8,總碳氫化物,THC,ppm,202502,2.21
139,員林,9,非甲烷碳氫化合物,NMHC,ppm,202502,0.09
139,員林,10,風速,WIND_SPEED,m/sec,202502,2
139,員林,14,溫度,AMB_TEMP,℃,202502,
139,員林,31,甲烷,CH4,ppm,202502,2.12
139,員林,33,細懸浮微粒,PM2.5,μg/m3,202502,19
139,員林,38,相對濕度,RH,%,202502,
139,員林,143,小時風速值,WS_HR,m/sec,202502,
