siteid,sitename,itemid,itemname,itemengname,itemunit,monitormonth,concentration
70,永和,7,二氧化氮,NO2,ppb,202505,13
70,永和,10,風速,WIND_SPEED,m/sec,202505,1.3
70,永和,14,溫度,AMB_TEMP,℃,202505,26.4
70,永和,33,細懸浮微粒,PM2.5,μg/m3,202505,14.3
70,永和,38,相對濕度,RH,%,202505,74
70,永和,143,小時風速值,WS_HR,m/sec,202505,1
71,復興,1,二氧化硫,SO2,ppb,202505,1.1
71,復興,2,一氧化碳,CO,ppm,202505,0.22
71,復興,3,臭氧,O3,ppb,202505,31
71,復興,4,懸浮微粒,PM10,μg/m3,202505,19
71,復興,5,氮氧化物,NOx,ppb,202505,11.2
71,復興,6,一氧化氮,NO,ppb,202505,1.6
71,復興,7,二氧化氮,NO2,ppb,202505,9
71,復興,8,總碳氫化物,THC,ppm,202505,2.06
71,復興,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.07
71,復興,10,風速,WIND_SPEED,m/sec,202505,0.8
71,復興,14,溫度,AMB_TEMP,℃,202505,28.9
71,復興,31,甲烷,CH4,ppm,202505,1.98
71,復興,33,細懸浮微粒,PM2.5,μg/m3,202505,10.1
71,復興,38,相對濕度,RH,%,202505,72
71,復興,143,小時風速值,WS_HR,m/sec,202505,0.5
72,埔里,1,二氧化硫,SO2,ppb,202505,1
72,埔里,2,一氧化碳,CO,ppm,202505,0.21
72,埔里,3,臭氧,O3,ppb,202505,26
72,埔里,4,懸浮微粒,PM10,μg/m3,202505,21
72,埔里,5,氮氧化物,NOx,ppb,202505,5.5
72,埔里,6,一氧化氮,NO,ppb,202505,1.2
72,埔里,7,二氧化氮,NO2,ppb,202505,4
72,埔里,8,總碳氫化物,THC,ppm,202505,2.08
72,埔里,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.04
72,埔里,10,風速,WIND_SPEED,m/sec,202505,1.2
72,埔里,14,溫度,AMB_TEMP,℃,202505,25.3
72,埔里,31,甲烷,CH4,ppm,202505,2.04
72,埔里,33,細懸浮微粒,PM2.5,μg/m3,202505,10.6
72,埔里,38,相對濕度,RH,%,202505,78
72,埔里,143,小時風速值,WS_HR,m/sec,202505,0.9
75,馬祖,1,二氧化硫,SO2,ppb,202505,0.8
75,馬祖,2,一氧化碳,CO,ppm,202505,0.22
75,馬祖,3,臭氧,O3,ppb,202505,51
75,馬祖,4,懸浮微粒,PM10,μg/m3,202505,35
75,馬祖,5,氮氧化物,NOx,ppb,202505,5.7
75,馬祖,6,一氧化氮,NO,ppb,202505,0.7
75,馬祖,7,二氧化氮,NO2,ppb,202505,4
75,馬祖,8,總碳氫化物,THC,ppm,202505,1.96
75,馬祖,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.03
75,馬祖,10,風速,WIND_SPEED,m/sec,202505,2
75,馬祖,14,溫度,AMB_TEMP,℃,202505,22.6
75,馬祖,31,甲烷,CH4,ppm,202505,1.92
75,馬祖,33,細懸浮微粒,PM2.5,μg/m3,202505,18.5
75,馬祖,38,相對濕度,RH,%,202505,91
75,馬祖,143,小時風速值,WS_HR,m/sec,202505,1.7
77,金門,1,二氧化硫,SO2,ppb,202505,1.1
77,金門,2,一氧化碳,CO,ppm,202505,0.23
77,金門,3,臭氧,O3,ppb,202505,46
77,金門,4,懸浮微粒,PM10,μg/m3,202505,30
77,金門,5,氮氧化物,NOx,ppb,202505,9.5
77,金門,6,一氧化氮,NO,ppb,202505,1.1
77,金門,7,二氧化氮,NO2,ppb,202505,8
77,金門,8,總碳氫化物,THC,ppm,202505,2.06
77,金門,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.03
77,金門,10,風速,WIND_SPEED,m/sec,202505,1.6
77,金門,14,溫度,AMB_TEMP,℃,202505,25
77,金門,31,甲烷,CH4,ppm,202505,2
77,金門,33,細懸浮微粒,PM2.5,μg/m3,202505,18.8
77,金門,38,相對濕度,RH,%,202505,80
77,金門,143,小時風速值,WS_HR,m/sec,202505,1.3
78,馬公,1,二氧化硫,SO2,ppb,202505,0.6
78,馬公,2,一氧化碳,CO,ppm,202505,0.17
78,馬公,3,臭氧,O3,ppb,202505,48
78,馬公,4,懸浮微粒,PM10,μg/m3,202505,21
78,馬公,5,氮氧化物,NOx,ppb,202505,4.5
78,馬公,6,一氧化氮,NO,ppb,202505,0.9
78,馬公,7,二氧化氮,NO2,ppb,202505,3
78,馬公,8,總碳氫化物,THC,ppm,202505,1.92
78,馬公,9,非甲烷碳氫化合物,NMHC,ppm,202505,0
78,馬公,10,風速,WIND_SPEED,m/sec,202505,2.7
78,馬公,14,溫度,AMB_TEMP,℃,202505,27.1
78,馬公,31,甲烷,CH4,ppm,202505,1.91
78,馬公,33,細懸浮微粒,PM2.5,μg/m3,202505,9.9
78,馬公,38,相對濕度,RH,%,202505,82
78,馬公,143,小時風速值,WS_HR,m/sec,202505,2.3
80,關山,1,二氧化硫,SO2,ppb,202505,0.7
80,關山,2,一氧化碳,CO,ppm,202505,0.14
80,關山,3,臭氧,O3,ppb,202505,29
80,關山,4,懸浮微粒,PM10,μg/m3,202505,14
80,關山,5,氮氧化物,NOx,ppb,202505,3.5
80,關山,6,一氧化氮,NO,ppb,202505,0.9
80,關山,7,二氧化氮,NO2,ppb,202505,2
80,關山,10,風速,WIND_SPEED,m/sec,202505,1.5
80,關山,14,溫度,AMB_TEMP,℃,202505,25.5
80,關山,33,細懸浮微粒,PM2.5,μg/m3,202505,6.3
80,關山,38,相對濕度,RH,%,202505,79
80,關山,143,小時風速值,WS_HR,m/sec,202505,1.2
83,麥寮,1,二氧化硫,SO2,ppb,202505,1.5
83,麥寮,2,一氧化碳,CO,ppm,202505,0.2
83,麥寮,3,臭氧,O3,ppb,202505,36
83,麥寮,4,懸浮微粒,PM10,μg/m3,202505,29
83,麥寮,5,氮氧化物,NOx,ppb,202505,6.5
83,麥寮,6,一氧化氮,NO,ppb,202505,1.4
83,麥寮,7,二氧化氮,NO2,ppb,202505,5
83,麥寮,8,總碳氫化物,THC,ppm,202505,2.31
83,麥寮,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.02
83,麥寮,10,風速,WIND_SPEED,m/sec,202505,2.2
83,麥寮,14,溫度,AMB_TEMP,℃,202505,26.8
83,麥寮,31,甲烷,CH4,ppm,202505,2.29
83,麥寮,33,細懸浮微粒,PM2.5,μg/m3,202505,12.5
83,麥寮,38,相對濕度,RH,%,202505,76
83,麥寮,143,小時風速值,WS_HR,m/sec,202505,2
84,富貴角,1,二氧化硫,SO2,ppb,202505,0.5
84,富貴角,2,一氧化碳,CO,ppm,202505,0.15
84,富貴角,3,臭氧,O3,ppb,202505,49
84,富貴角,4,懸浮微粒,PM10,μg/m3,202505,26
84,富貴角,5,氮氧化物,NOx,ppb,202505,2.6
84,富貴角,6,一氧化氮,NO,ppb,202505,0.1
84,富貴角,7,二氧化氮,NO2,ppb,202505,2
84,富貴角,8,總碳氫化物,THC,ppm,202505,1.99
84,富貴角,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.01
84,富貴角,10,風速,WIND_SPEED,m/sec,202505,3.9
84,富貴角,14,溫度,AMB_TEMP,℃,202505,24.9
84,富貴角,31,甲烷,CH4,ppm,202505,1.97
84,富貴角,33,細懸浮微粒,PM2.5,μg/m3,202505,12.1
84,富貴角,38,相對濕度,RH,%,202505,86
84,富貴角,143,小時風速值,WS_HR,m/sec,202505,3.8
85,大城,1,二氧化硫,SO2,ppb,202505,1.2
85,大城,2,一氧化碳,CO,ppm,202505,0.18
85,大城,3,臭氧,O3,ppb,202505,39
85,大城,4,懸浮微粒,PM10,μg/m3,202505,29
85,大城,5,氮氧化物,NOx,ppb,202505,5.7
85,大城,6,一氧化氮,NO,ppb,202505,1.3
85,大城,7,二氧化氮,NO2,ppb,202505,4
85,大城,8,總碳氫化物,THC,ppm,202505,2.27
85,大城,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.01
85,大城,10,風速,WIND_SPEED,m/sec,202505,1.1
85,大城,14,溫度,AMB_TEMP,℃,202505,27
85,大城,31,甲烷,CH4,ppm,202505,2.27
85,大城,33,細懸浮微粒,PM2.5,μg/m3,202505,14.2
85,大城,38,相對濕度,RH,%,202505,85
85,大城,143,小時風速值,WS_HR,m/sec,202505,0.9
139,員林,1,二氧化硫,SO2,ppb,202505,1.8
139,員林,2,一氧化碳,CO,ppm,202505,0.25
139,員林,3,臭氧,O3,ppb,202505,35
139,員林,4,懸浮微粒,PM10,μg/m3,202505,25
139,員林,5,氮氧化物,NOx,ppb,202505,9.3
139,員林,6,一氧化氮,NO,ppb,202505,1.4
139,員林,7,二氧化氮,NO2,ppb,202505,7
139,員林,8,總碳氫化物,THC,ppm,202505,2.13
139,員林,9,非甲烷碳氫化合物,NMHC,ppm,202505,0.09
139,員林,10,風速,WIND_SPEED,m/sec,202505,1.8
139,員林,14,溫度,AMB_TEMP,℃,202505,
139,員林,31,甲烷,CH4,ppm,202505,2.02
139,員林,33,細懸浮微粒,PM2.5,μg/m3,202505,14.8
139,員林,38,相對濕度,RH,%,202505,
139,員林,143,小時風速值,WS_HR,m/sec,202505,
