siteid,sitename,itemid,itemname,itemengname,itemunit,monitormonth,concentration
70,永和,6,一氧化氮,NO,ppb,202508,4.9
70,永和,7,二氧化氮,NO2,ppb,202508,9
70,永和,8,總碳氫化物,THC,ppm,202508,2
70,永和,9,非甲烷碳氫化合物,NMHC,ppm,202508,0.07
70,永和,10,風速,WIND_SPEED,m/sec,202508,1.4
70,永和,14,溫度,AMB_TEMP,℃,202508,30.7
70,永和,31,甲烷,CH4,ppm,202508,1.93
70,永和,33,細懸浮微粒,PM2.5,μg/m3,202508,7.8
70,永和,38,相對濕度,RH,%,202508,67
70,永和,143,小時風速值,WS_HR,m/sec,202508,1.1
71,復興,1,二氧化硫,SO2,ppb,202508,1
71,復興,2,一氧化碳,CO,ppm,202508,0.19
71,復興,3,臭氧,O3,ppb,202508,22
71,復興,4,懸浮微粒,PM10,μg/m3,202508,16
71,復興,5,氮氧化物,NOx,ppb,202508,11.7
71,復興,6,一氧化氮,NO,ppb,202508,2.1
71,復興,7,二氧化氮,NO2,ppb,202508,9
71,復興,8,總碳氫化物,THC,ppm,202508,2.02
71,復興,9,非甲烷碳氫化合物,NMHC,ppm,202508,0.09
71,復興,10,風速,WIND_SPEED,m/sec,202508,1
71,復興,14,溫度,AMB_TEMP,℃,202508,29.2
71,復興,31,甲烷,CH4,ppm,202508,1.93
71,復興,33,細懸浮微粒,PM2.5,μg/m3,202508,8.5
71,復興,38,相對濕度,RH,%,202508,80
71,復興,143,小時風速值,WS_HR,m/sec,202508,0.6
72,埔里,1,二氧化硫,SO2,ppb,202508,1
72,埔里,2,一氧化碳,CO,ppm,202508,0.16
72,埔里,3,臭氧,O3,ppb,202508,23
72,埔里,4,懸浮微粒,PM10,μg/m3,202508,15
72,埔里,5,氮氧化物,NOx,ppb,202508,4.3
72,埔里,6,一氧化氮,NO,ppb,202508,1.3
72,埔里,7,二氧化氮,NO2,ppb,202508,2
72,埔里,8,總碳氫化物,THC,ppm,202508,2.1
72,埔里,9,非甲烷碳氫化合物,NMHC,ppm,202508,0.04
72,埔里,10,風速,WIND_SPEED,m/sec,202508,1.6
72,埔里,14,溫度,AMB_TEMP,℃,202508,26.9
72,埔里,31,甲烷,CH4,ppm,202508,2.06
72,埔里,33,細懸浮微粒,PM2.5,μg/m3,202508,7.4
72,埔里,38,相對濕度,RH,%,202508,81
72,埔里,143,小時風速值,WS_HR,m/sec,202508,1.2
75,馬祖,1,二氧化硫,SO2,ppb,202508,0.6
75,馬祖,2,一氧化碳,CO,ppm,202508,0.1
75,馬祖,3,臭氧,O3,ppb,202508,27
75,馬祖,4,懸浮微粒,PM10,μg/m3,202508,21
75,馬祖,5,氮氧化物,NOx,ppb,202508,3.6
75,馬祖,6,一氧化氮,NO,ppb,202508,0.6
75,馬祖,7,二氧化氮,NO2,ppb,202508,2
75,馬祖,8,總碳氫化物,THC,ppm,202508,1.84
75,馬祖,9,非甲烷碳氫化合物,NMHC,ppm,202508,0.01
75,馬祖,10,風速,WIND_SPEED,m/sec,202508,3
75,馬祖,14,溫度,AMB_TEMP,℃,202508,28.3
75,馬祖,31,甲烷,CH4,ppm,202508,1.82
75,馬祖,33,細懸浮微粒,PM2.5,μg/m3,202508,10.5
75,馬祖,38,相對濕度,RH,%,202508,88
75,馬祖,143,小時風速值,WS_HR,m/sec,202508,2.7
77,金門,1,二氧化硫,SO2,ppb,202508,0.9
77,金門,2,一氧化碳,CO,ppm,202508,0.11
77,金門,3,臭氧,O3,ppb,202508,28
77,金門,4,懸浮微粒,PM10,μg/m3,202508,19
77,金門,5,氮氧化物,NOx,ppb,202508,9.5
77,金門,6,一氧化氮,NO,ppb,202508,2.1
77,金門,7,二氧化氮,NO2,ppb,202508,7
77,金門,8,總碳氫化物,THC,ppm,202508,1.92
77,金門,9,非甲烷碳氫化合物,NMHC,ppm,202508,0.02
77,金門,10,風速,WIND_SPEED,m/sec,202508,2
77,金門,14,溫度,AMB_TEMP,℃,202508,29.5
77,金門,31,甲烷,CH4,ppm,202508,1.89
77,金門,33,細懸浮微粒,PM2.5,μg/m3,202508,8.7
77,金門,38,相對濕度,RH,%,202508,80
77,金門,143,小時風速值,WS_HR,m/sec,202508,1.6
78,馬公,1,二氧化硫,SO2,ppb,202508,0.9
78,馬公,2,一氧化碳,CO,ppm,202508,0.1
78,馬公,3,臭氧,O3,ppb,202508,28
78,馬公,4,懸浮微粒,PM10,μg/m3,202508,15
78,馬公,5,氮氧化物,NOx,ppb,202508,4
78,馬公,6,一氧化氮,NO,ppb,202508,0.9
78,馬公,7,二氧化氮,NO2,ppb,202508,3
78,馬公,8,總碳氫化物,THC,ppm,202508,1.86
78,馬公,9,非甲烷碳氫化合物,NMHC,ppm,202508,0
78,馬公,10,風速,WIND_SPEED,m/sec,202508,1.8
78,馬公,14,溫度,AMB_TEMP,℃,202508,29.5
78,馬公,31,甲烷,CH4,ppm,202508,1.85
78,馬公,33,細懸浮微粒,PM2.5,μg/m3,202508,5
78,馬公,38,相對濕度,RH,%,202508,86
78,馬公,143,小時風速值,WS_HR,m/sec,202508,1.6
80,關山,1,二氧化硫,SO2,ppb,202508,0.5
80,關山,2,一氧化碳,CO,ppm,202508,0.08
80,關山,3,臭氧,O3,ppb,202508,10
80,關山,4,懸浮微粒,PM10,μg/m3,202508,13
80,關山,5,氮氧化物,NOx,ppb,202508,3
80,關山,6,一氧化氮,NO,ppb,202508,1.1
80,關山,7,二氧化氮,NO2,ppb,202508,1
80,關山,10,風速,WIND_SPEED,m/sec,202508,1.4
80,關山,14,溫度,AMB_TEMP,℃,202508,27.8
80,關山,33,細懸浮微粒,PM2.5,μg/m3,202508,2.9
80,關山,38,相對濕度,RH,%,202508,76
80,關山,143,小時風速值,WS_HR,m/sec,202508,1
83,麥寮,1,二氧化硫,SO2,ppb,202508,1.5
83,麥寮,2,一氧化碳,CO,ppm,202508,0.14
83,麥寮,3,臭氧,O3,ppb,202508,24
83,麥寮,4,懸浮微粒,PM10,μg/m3,202508,20
83,麥寮,5,氮氧化物,NOx,ppb,202508,6.2
83,麥寮,6,一氧化氮,NO,ppb,202508,1.8
83,麥寮,7,二氧化氮,NO2,ppb,202508,4
83,麥寮,8,總碳氫化物,THC,ppm,202508,2.17
83,麥寮,9,非甲烷碳氫化合物,NMHC,ppm,202508,0.01
83,麥寮,10,風速,WIND_SPEED,m/sec,202508,2.1
83,麥寮,14,溫度,AMB_TEMP,℃,202508,28.9
83,麥寮,31,甲烷,CH4,ppm,202508,2.15
83,麥寮,33,細懸浮微粒,PM2.5,μg/m3,202508,7.8
83,麥寮,38,相對濕度,RH,%,202508,77
83,麥寮,143,小時風速值,WS_HR,m/sec,202508,1.8
84,富貴角,1,二氧化硫,SO2,ppb,202508,0.6
84,富貴角,2,一氧化碳,CO,ppm,202508,0.09
84,富貴角,3,臭氧,O3,ppb,202508,26
84,富貴角,4,懸浮微粒,PM10,μg/m3,202508,12
84,富貴角,5,氮氧化物,NOx,ppb,202508,2.8
84,富貴角,6,一氧化氮,NO,ppb,202508,0.2
84,富貴角,7,二氧化氮,NO2,ppb,202508,2
84,富貴角,8,總碳氫化物,THC,ppm,202508,1.91
84,富貴角,9,非甲烷碳氫化合物,NMHC,ppm,202508,0.01
84,富貴角,10,風速,WIND_SPEED,m/sec,202508,3.2
84,富貴角,14,溫度,AMB_TEMP,℃,202508,28.5
84,富貴角,31,甲烷,CH4,ppm,202508,1.89
84,富貴角,33,細懸浮微粒,PM2.5,μg/m3,202508,6.5
84,富貴角,36,二氧化碳,CO2,ppm,202508,
84,富貴角,38,相對濕度,RH,%,202508,85
84,富貴角,143,小時風速值,WS_HR,m/sec,202508,3.1
85,大城,1,二氧化硫,SO2,ppb,202508,1.2
85,大城,2,一氧化碳,CO,ppm,202508,0.11
85,大城,3,臭氧,O3,ppb,202508,26
85,大城,4,懸浮微粒,PM10,μg/m3,202508,23
85,大城,5,氮氧化物,NOx,ppb,202508,4.8
85,大城,6,一氧化氮,NO,ppb,202508,1.3
85,大城,7,二氧化氮,NO2,ppb,202508,3
85,大城,8,總碳氫化物,THC,ppm,202508,2.17
85,大城,9,非甲烷碳氫化合物,NMHC,ppm,202508,0
85,大城,10,風速,WIND_SPEED,m/sec,202508,2
85,大城,14,溫度,AMB_TEMP,℃,202508,28.4
85,大城,31,甲烷,CH4,ppm,202508,2.16
85,大城,33,細懸浮微粒,PM2.5,μg/m3,202508,9.4
85,大城,38,相對濕度,RH,%,202508,88
85,大城,143,小時風速值,WS_HR,m/sec,202508,1.6
139,員林,1,二氧化硫,SO2,ppb,202508,1.5
139,員林,2,一氧化碳,CO,ppm,202508,0.18
139,員林,3,臭氧,O3,ppb,202508,28
139,員林,4,懸浮微粒,PM10,μg/m3,202508,17
139,員林,5,氮氧化物,NOx,ppb,202508,5.4
139,員林,6,一氧化氮,NO,ppb,202508,1.3
139,員林,7,二氧化氮,NO2,ppb,202508,4
139,員林,8,總碳氫化物,THC,ppm,202508,2.06
139,員林,9,非甲烷碳氫化合物,NMHC,ppm,202508,0.06
139,員林,10,風速,WIND_SPEED,m/sec,202508,2
139,員林,14,溫度,AMB_TEMP,℃,202508,
139,員林,31,甲烷,CH4,ppm,202508,1.99
139,員林,33,細懸浮微粒,PM2.5,μg/m3,202508,11.3
139,員林,38,相對濕度,RH,%,202508,
139,員林,143,小時風速值,WS_HR,m/sec,202508,
