siteid,sitename,itemid,itemname,itemengname,itemunit,monitormonth,concentration
70,永和,6,一氧化氮,NO,ppb,202510,5.4
70,永和,7,二氧化氮,NO2,ppb,202510,11
70,永和,8,總碳氫化物,THC,ppm,202510,2.09
70,永和,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.06
70,永和,10,風速,WIND_SPEED,m/sec,202510,1.4
70,永和,14,溫度,AMB_TEMP,℃,202510,27.6
70,永和,31,甲烷,CH4,ppm,202510,2.02
70,永和,33,細懸浮微粒,PM2.5,μg/m3,202510,7.9
70,永和,38,相對濕度,RH,%,202510,74
70,永和,143,小時風速值,WS_HR,m/sec,202510,1.1
71,復興,1,二氧化硫,SO2,ppb,202510,1.3
71,復興,2,一氧化碳,CO,ppm,202510,0.3
71,復興,3,臭氧,O3,ppb,202510,34
71,復興,4,懸浮微粒,PM10,μg/m3,202510,34
71,復興,5,氮氧化物,NOx,ppb,202510,14
71,復興,6,一氧化氮,NO,ppb,202510,1.9
71,復興,7,二氧化氮,NO2,ppb,202510,12
71,復興,8,總碳氫化物,THC,ppm,202510,2.14
71,復興,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.11
71,復興,10,風速,WIND_SPEED,m/sec,202510,0.9
71,復興,14,溫度,AMB_TEMP,℃,202510,28.8
71,復興,31,甲烷,CH4,ppm,202510,2.02
71,復興,33,細懸浮微粒,PM2.5,μg/m3,202510,16
71,復興,38,相對濕度,RH,%,202510,78
71,復興,143,小時風速值,WS_HR,m/sec,202510,0.5
72,埔里,1,二氧化硫,SO2,ppb,202510,1.1
72,埔里,2,一氧化碳,CO,ppm,202510,0.23
72,埔里,3,臭氧,O3,ppb,202510,30
72,埔里,4,懸浮微粒,PM10,μg/m3,202510,24
72,埔里,5,氮氧化物,NOx,ppb,202510,6.1
72,埔里,6,一氧化氮,NO,ppb,202510,1.3
72,埔里,7,二氧化氮,NO2,ppb,202510,4
72,埔里,8,總碳氫化物,THC,ppm,202510,2.13
72,埔里,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.05
72,埔里,10,風速,WIND_SPEED,m/sec,202510,1.3
72,埔里,14,溫度,AMB_TEMP,℃,202510,26.6
72,埔里,31,甲烷,CH4,ppm,202510,2.06
72,埔里,33,細懸浮微粒,PM2.5,μg/m3,202510,15
72,埔里,38,相對濕度,RH,%,202510,75
72,埔里,143,小時風速值,WS_HR,m/sec,202510,1
75,馬祖,1,二氧化硫,SO2,ppb,202510,0.7
75,馬祖,2,一氧化碳,CO,ppm,202510,0.15
75,馬祖,3,臭氧,O3,ppb,202510,39
75,馬祖,4,懸浮微粒,PM10,μg/m3,202510,24
75,馬祖,5,氮氧化物,NOx,ppb,202510,3.7
75,馬祖,6,一氧化氮,NO,ppb,202510,0.7
75,馬祖,7,二氧化氮,NO2,ppb,202510,2
75,馬祖,8,總碳氫化物,THC,ppm,202510,1.95
75,馬祖,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.02
75,馬祖,10,風速,WIND_SPEED,m/sec,202510,2.1
75,馬祖,14,溫度,AMB_TEMP,℃,202510,26
75,馬祖,31,甲烷,CH4,ppm,202510,1.93
75,馬祖,33,細懸浮微粒,PM2.5,μg/m3,202510,11.9
75,馬祖,38,相對濕度,RH,%,202510,76
75,馬祖,143,小時風速值,WS_HR,m/sec,202510,1.5
77,金門,1,二氧化硫,SO2,ppb,202510,1.1
77,金門,2,一氧化碳,CO,ppm,202510,0.2
77,金門,3,臭氧,O3,ppb,202510,41
77,金門,4,懸浮微粒,PM10,μg/m3,202510,28
77,金門,5,氮氧化物,NOx,ppb,202510,7.8
77,金門,6,一氧化氮,NO,ppb,202510,0.6
77,金門,7,二氧化氮,NO2,ppb,202510,7
77,金門,8,總碳氫化物,THC,ppm,202510,2.02
77,金門,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.03
77,金門,10,風速,WIND_SPEED,m/sec,202510,1.7
77,金門,14,溫度,AMB_TEMP,℃,202510,27.6
77,金門,31,甲烷,CH4,ppm,202510,1.99
77,金門,33,細懸浮微粒,PM2.5,μg/m3,202510,14
77,金門,38,相對濕度,RH,%,202510,69
77,金門,143,小時風速值,WS_HR,m/sec,202510,1.2
78,馬公,1,二氧化硫,SO2,ppb,202510,0.6
78,馬公,2,一氧化碳,CO,ppm,202510,0.13
78,馬公,3,臭氧,O3,ppb,202510,42
78,馬公,4,懸浮微粒,PM10,μg/m3,202510,24
78,馬公,5,氮氧化物,NOx,ppb,202510,3.2
78,馬公,6,一氧化氮,NO,ppb,202510,0.6
78,馬公,7,二氧化氮,NO2,ppb,202510,2
78,馬公,8,總碳氫化物,THC,ppm,202510,1.95
78,馬公,9,非甲烷碳氫化合物,NMHC,ppm,202510,0
78,馬公,10,風速,WIND_SPEED,m/sec,202510,4.2
78,馬公,14,溫度,AMB_TEMP,℃,202510,27.8
78,馬公,31,甲烷,CH4,ppm,202510,1.94
78,馬公,33,細懸浮微粒,PM2.5,μg/m3,202510,10.5
78,馬公,38,相對濕度,RH,%,202510,82
78,馬公,143,小時風速值,WS_HR,m/sec,202510,3.7
80,關山,1,二氧化硫,SO2,ppb,202510,0.7
80,關山,2,一氧化碳,CO,ppm,202510,0.11
80,關山,3,臭氧,O3,ppb,202510,20
80,關山,4,懸浮微粒,PM10,μg/m3,202510,15
80,關山,5,氮氧化物,NOx,ppb,202510,2.9
80,關山,6,一氧化氮,NO,ppb,202510,0.9
80,關山,7,二氧化氮,NO2,ppb,202510,1
80,關山,10,風速,WIND_SPEED,m/sec,202510,1.6
80,關山,14,溫度,AMB_TEMP,℃,202510,26.6
80,關山,33,細懸浮微粒,PM2.5,μg/m3,202510,3.9
80,關山,38,相對濕度,RH,%,202510,74
80,關山,143,小時風速值,WS_HR,m/sec,202510,1.3
83,麥寮,1,二氧化硫,SO2,ppb,202510,1.6
83,麥寮,2,一氧化碳,CO,ppm,202510,0.19
83,麥寮,3,臭氧,O3,ppb,202510,35
83,麥寮,4,懸浮微粒,PM10,μg/m3,202510,52
83,麥寮,5,氮氧化物,NOx,ppb,202510,6.9
83,麥寮,6,一氧化氮,NO,ppb,202510,1.3
83,麥寮,7,二氧化氮,NO2,ppb,202510,5
83,麥寮,8,總碳氫化物,THC,ppm,202510,2.31
83,麥寮,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.01
83,麥寮,10,風速,WIND_SPEED,m/sec,202510,3.1
83,麥寮,14,溫度,AMB_TEMP,℃,202510,27.4
83,麥寮,31,甲烷,CH4,ppm,202510,2.29
83,麥寮,33,細懸浮微粒,PM2.5,μg/m3,202510,13.9
83,麥寮,38,相對濕度,RH,%,202510,77
83,麥寮,143,小時風速值,WS_HR,m/sec,202510,2.8
84,富貴角,1,二氧化硫,SO2,ppb,202510,0.5
84,富貴角,2,一氧化碳,CO,ppm,202510,0.11
84,富貴角,3,臭氧,O3,ppb,202510,40
84,富貴角,4,懸浮微粒,PM10,μg/m3,202510,33
84,富貴角,5,氮氧化物,NOx,ppb,202510,1.7
84,富貴角,6,一氧化氮,NO,ppb,202510,0.1
84,富貴角,7,二氧化氮,NO2,ppb,202510,1
84,富貴角,8,總碳氫化物,THC,ppm,202510,2
84,富貴角,9,非甲烷碳氫化合物,NMHC,ppm,202510,0
84,富貴角,10,風速,WIND_SPEED,m/sec,202510,6.9
84,富貴角,14,溫度,AMB_TEMP,℃,202510,26.3
84,富貴角,31,甲烷,CH4,ppm,202510,1.99
84,富貴角,33,細懸浮微粒,PM2.5,μg/m3,202510,11.9
84,富貴角,36,二氧化碳,CO2,ppm,202510,
84,富貴角,38,相對濕度,RH,%,202510,87
84,富貴角,143,小時風速值,WS_HR,m/sec,202510,6.8
85,大城,1,二氧化硫,SO2,ppb,202510,1.3
85,大城,2,一氧化碳,CO,ppm,202510,0.15
85,大城,3,臭氧,O3,ppb,202510,38
85,大城,4,懸浮微粒,PM10,μg/m3,202510,31
85,大城,5,氮氧化物,NOx,ppb,202510,5.3
85,大城,6,一氧化氮,NO,ppb,202510,1.3
85,大城,7,二氧化氮,NO2,ppb,202510,3
85,大城,8,總碳氫化物,THC,ppm,202510,2.18
85,大城,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.01
85,大城,10,風速,WIND_SPEED,m/sec,202510,3.9
85,大城,14,溫度,AMB_TEMP,℃,202510,27.7
85,大城,31,甲烷,CH4,ppm,202510,2.16
85,大城,33,細懸浮微粒,PM2.5,μg/m3,202510,14
85,大城,38,相對濕度,RH,%,202510,87
85,大城,143,小時風速值,WS_HR,m/sec,202510,2
139,員林,1,二氧化硫,SO2,ppb,202510,1.8
139,員林,2,一氧化碳,CO,ppm,202510,0.25
139,員林,3,臭氧,O3,ppb,202510,37
139,員林,4,懸浮微粒,PM10,μg/m3,202510,28
139,員林,5,氮氧化物,NOx,ppb,202510,9.2
139,員林,6,一氧化氮,NO,ppb,202510,1.4
139,員林,7,二氧化氮,NO2,ppb,202510,7
139,員林,8,總碳氫化物,THC,ppm,202510,2.12
139,員林,9,非甲烷碳氫化合物,NMHC,ppm,202510,0.08
139,員林,10,風速,WIND_SPEED,m/sec,202510,1.9
139,員林,14,溫度,AMB_TEMP,℃,202510,
139,員林,31,甲烷,CH4,ppm,202510,2.02
139,員林,33,細懸浮微粒,PM2.5,μg/m3,202510,17.5
139,員林,38,相對濕度,RH,%,202510,
139,員林,143,小時風速值,WS_HR,m/sec,202510,
