siteid,sitename,itemid,itemname,itemengname,itemunit,monitormonth,concentration
84,FugueiCape,3,,O3,ppb,202503,50
84,FugueiCape,4,,PM10,μg/m3,202503,36
84,FugueiCape,5,,NOx,ppb,202503,3.7
84,FugueiCape,6,,NO,ppb,202503,0.2
84,FugueiCape,7,,NO2,ppb,202503,3
84,FugueiCape,8,,THC,ppm,202503,2.04
84,FugueiCape,9,,NMHC,ppm,202503,0.02
84,FugueiCape,10,,WIND_SPEED,m/sec,202503,5.4
84,FugueiCape,14,,AMB_TEMP,℃,202503,17.2
84,FugueiCape,31,,CH4,ppm,202503,2.02
84,FugueiCape,33,,PM2.5,μg/m3,202503,14.2
84,FugueiCape,38,,RH,%,202503,83
84,FugueiCape,143,,WS_HR,m/sec,202503,5.2
85,Dacheng,1,,SO2,ppb,202503,1.3
85,Dacheng,2,,CO,ppm,202503,0.21
85,Dacheng,3,,O3,ppb,202503,40
85,Dacheng,4,,PM10,μg/m3,202503,35
85,Dacheng,5,,NOx,ppb,202503,7.5
85,Dacheng,6,,NO,ppb,202503,1.4
85,Dacheng,7,,NO2,ppb,202503,6
85,Dacheng,8,,THC,ppm,202503,2.29
85,Dacheng,9,,NMHC,ppm,202503,0.02
85,Dacheng,10,,WIND_SPEED,m/sec,202503,3.4
85,Dacheng,14,,AMB_TEMP,℃,202503,20
85,Dacheng,31,,CH4,ppm,202503,2.25
85,Dacheng,33,,PM2.5,μg/m3,202503,18.1
85,Dacheng,38,,RH,%,202503,81
85,Dacheng,143,,WS_HR,m/sec,202503,3.1
